@relation 'virus-weka.filters.unsupervised.attribute.Remove-R74,76,82-83,92-98-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute SECUR32.DLL {0,1}
@attribute SHLWAPI.DLL {0,1}
@attribute ImageBase numeric
@attribute CheckSum numeric
@attribute SizeOfStackReserve numeric
@attribute IMAGE_DIRECTORY_ENTRY_SECURITY.Size numeric
@attribute IMAGE_DIRECTORY_ENTRY_DEBUG.Size numeric
@attribute text.PointerToRelocations numeric
@attribute rsrc.Characteristics numeric
@attribute RT_MESSAGETABLE numeric
@attribute RT_GROUP_ICON numeric
@attribute RT_VERSION numeric
@attribute result {virus,begnign}

@data
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,4082706282,0,0,0,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,646034,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,1,0,virus
0,0,4194304,2320006,1048576,0,0,0,3758096416,0,1,0,virus
0,0,4194304,2738924,1048576,0,0,0,3489660992,0,1,0,virus
0,0,4194304,2340697,1048576,0,0,0,3758096416,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,2777294,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,1,0,virus
0,0,4194304,2799477,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,2793381,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,1,0,virus
0,0,4194304,2804246,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,1543156,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,387001,1048576,0,0,0,3489660992,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3758096416,0,1,0,virus
0,0,4194304,822840,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,2336180,1048576,0,0,0,3758096416,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3758096416,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3758096416,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3758096416,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,49895,1048576,0,0,0,3221225536,0,1,1,virus
0,1,4194304,16812,4096,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,1,virus
0,0,4194304,43126,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,135666,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,67197,1048576,0,0,0,1073741888,0,1,1,virus
0,0,268435456,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,77394,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,131072,0,0,0,0,0,0,0,virus
0,1,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,68963,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,256524,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,285212672,112522,1048576,0,0,0,1073741888,0,0,0,virus
0,0,285212672,102232,1048576,0,0,0,1073741888,0,0,0,virus
0,0,285212672,84371,1048576,0,0,0,1073741888,0,0,0,virus
0,0,285212672,67811,1048576,0,0,0,1073741888,0,0,1,virus
0,0,285212672,87916,1048576,0,0,0,1073741888,0,0,0,virus
0,0,285212672,90583,1048576,0,0,0,1073741888,0,0,1,virus
0,0,285212672,66510,1048576,0,0,0,1073741888,0,0,1,virus
0,0,285212672,111509,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,0,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,372181,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,83665,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,1,virus
0,0,4194304,53777,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,62181,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,353435648,0,1048576,0,0,0,0,0,0,0,virus
0,0,16777216,109626,262144,0,0,0,3758096448,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,60973,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,48582,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,93657,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,36005,1048576,0,0,0,0,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,1073741888,0,0,1,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,1,0,virus
0,0,4194304,83906,4096,0,0,0,3221225536,0,0,1,virus
0,0,268435456,0,1048576,0,0,0,1073741888,0,0,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,1,virus
0,0,65536,44727,262144,0,28,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,37549,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,46470,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,88278,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,88278,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,93734,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,268299,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,167022,1048576,0,0,0,1073741888,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,0,0,0,0,virus
0,1,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,262144,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,28,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,1,1,virus
0,0,1627389952,23634,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,29277,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,268435456,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,1,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,1073741888,0,2,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,61010,1048576,0,0,0,3221225536,0,0,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,1,virus
0,0,4194304,74245,1048576,0,0,0,3422552128,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,159626,1048576,5440,0,0,3221225536,0,2,1,virus
0,0,285212672,87083,1048576,0,0,0,1073741888,0,0,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,51062,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,3221225536,0,0,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,1,268435456,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,1073741888,0,0,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,50833,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,70294,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,95401,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,30635,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,67025,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,70123,1048576,0,28,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,1627389952,8586,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,1,4194304,7778622,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,10048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,52818,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,268435456,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3758096416,0,0,0,virus
0,0,4194304,196209,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,1073741888,0,0,1,virus
0,0,4194304,61340,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,106354,1048576,6880,0,0,3221225536,0,1,1,virus
0,0,4194304,82823,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,28,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,3,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,1,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,320077824,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,102573,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,29986,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,9,1,virus
0,0,4194304,34349,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,123677,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,28,0,1073741888,0,0,0,virus
0,0,4194304,705956,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,32366,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,23084,1048576,0,0,0,0,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,1,4194304,228969,1048576,4792,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,512,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,88,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,210321,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,84571,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,88,0,3221225536,0,1,0,virus
0,0,4194304,0,262144,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,3,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,131116,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,65536,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,268435456,164741,1048576,0,28,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,16384,0,0,0,1073741888,0,0,0,virus
0,0,2097152,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,69562,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1342177344,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,16777216,0,0,0,3221225536,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,84,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,75387,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,2,0,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,3758096480,0,0,0,virus
0,0,4194304,73908,1048576,0,0,0,0,0,0,0,virus
0,0,268435456,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,106449,1048576,0,0,0,1073741888,0,1,1,virus
0,1,4194304,0,1048576,0,0,0,3221225536,0,0,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,3,1,virus
0,0,1441792,60664,1048576,0,0,0,3758096416,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,4082706282,0,0,0,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,3758096448,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,0,0,virus
0,0,4194304,0,1048576,4082706282,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,4082706282,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,0,1048576,0,0,0,3221225536,0,0,0,virus
0,0,4194304,108529,1048576,0,0,0,1073741888,0,1,1,virus
0,0,4194304,16718,1048576,0,0,0,0,0,0,0,virus
0,0,4194304,0,1048576,0,0,0,0,0,0,0,virus
