@relation 'virus-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.WrapperSubsetEval -B weka.classifiers.trees.J48 -F 5 -T 0.01 -R 1 -- -C 0.25 -M 2-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute AddressSub numeric
@attribute InnerSub numeric
@attribute RemoteSub numeric
@attribute QuotientStartNodeId numeric
@attribute QuotientRemoteSub numeric
@attribute QuotientStartGraphNodes numeric
@attribute StartNondirectedGraph numeric
@attribute SumofAbExterSub numeric
@attribute SumofAbInnerSub numeric
@attribute QuotientofAbsolutedNodes numeric
@attribute SumofFinalExterSub numeric
@attribute SumofFinalInnerSub numeric
@attribute MaxGraphNodes numeric
@attribute result {virus,begnign}

@data
247,2,34,94.8,13.94,158,3,0,0,29.62,190,2,70,begnign
147,2,25,5.26,9.88,247,1,0,0,123.5,72,2,220,begnign
1132,2,79,2.72,20.24,42.08,1411,1,0,11.1,384,2,498,begnign
2095,0,78,84.44,34.64,32.55,2372,0,0,10.08,528,0,438,begnign
636,2,20,5.31,37.15,743,1,0,0,3.24,84,2,218,begnign
118,4,5,2.14,50.6,1.05,247,5,0,42.17,119,3,242,begnign
111,2,124,1.61,2.67,16.55,199,15,0,2.96,78,2,70,begnign
93,0,2,2.01,93.5,26.71,7,0,0,8.9,91,0,60,begnign
929,2,17,2.2,70.94,32.59,1154,0,0,48.24,257,2,203,begnign
23,3,8,4.08,13.25,1.71,101,5,0,21.2,66,2,64,begnign
125,0,22,6.41,7.86,28.83,169,0,0,43.25,25,0,82,begnign
231,0,24,9.37,11.71,40.14,278,0,0,93.67,25,0,164,begnign
124,0,22,6.37,7.82,28.67,168,0,0,43,25,0,81,begnign
222,0,23,9.45,11.91,30.44,272,0,0,137,28,0,159,begnign
647,0,24,1.04,29.17,700,1,0,0,100,28,0,435,begnign
130,0,22,6.85,8.09,29.67,174,0,0,44.5,25,0,107,begnign
215,0,24,9.93,11.17,29.78,267,0,0,268,28,0,163,begnign
125,0,22,6.77,8,22,174,0,0,88,28,0,95,begnign
126,0,22,6.69,7.91,29,172,0,0,87,25,0,95,begnign
127,0,22,6.73,7.95,29.17,173,0,0,87.5,25,0,95,begnign
127,0,22,6.73,7.95,29.17,173,0,0,87.5,25,0,95,begnign
127,0,22,6.73,7.95,29.17,173,0,0,87.5,25,0,95,begnign
555,0,24,1.06,25.5,612,1,0,0,55.64,32,0,331,begnign
647,0,23,1.04,30.39,699,1,0,0,116.5,28,0,436,begnign
32,0,5,2.34,15,10.71,7,0,0,9.38,37,0,37,begnign
72,2,16,3.37,14.75,6.56,227,5,0,47.2,140,2,127,begnign
368,4,1,4.7,475,13.19,430,0,0,13.97,101,3,183,begnign
10,0,0,2.9,0,14.5,27,2,0,14.5,16,0,14,begnign
71,2,4,10.7,26.75,107,1,0,0,26.75,29,2,62,begnign
55,0,19,1.4,4.05,25.67,3,0,0,0,2,0,61,begnign
55,0,19,1.4,4.05,25.67,3,0,0,0,2,0,61,begnign
38,0,21,1.58,2.86,20,3,0,0,60,0,0,46,begnign
77,0,12,1.44,7.67,30.67,3,0,0,0,2,0,58,begnign
58,0,23,1.05,3.7,85,1,1,0,28.33,2,0,63,begnign
34,2,3,1.79,23.33,5.38,49,0,0,3.68,30,2,18,begnign
11,0,0,0,0,0,0,0,0,0,21,0,0,begnign
116,2,6,2,38,4.3,214,5,0,19,98,2,53,begnign
89,2,6,2.32,27.5,4.02,148,0,0,15,67,2,41,begnign
1803,2,143,1.95,14.8,92,1901,0,0,10.8,167,2,544,begnign
397,2,20,1.28,23.65,67.57,7,0,0,6.57,53,2,78,begnign
86,362,1,7.87,551,2.71,488,4,32,10.6,80,39,203,begnign
13,3,3,5.83,23.33,1.3,65,5,0,14,45,2,54,begnign
30,2,1,1.7,51,51,1,0,0,7.29,17,2,21,begnign
268,336,2,2.73,363.5,103.86,648,1,22,10.24,108,43,350,begnign
887,2,207,629.5,6.08,54.74,1034,5,0,7.07,157,2,176,begnign
213,2,20,4.73,17.25,1.55,338,4,0,49.29,105,2,222,begnign
114,2,15,2.42,16.27,48.8,227,3,0,40.67,109,2,188,begnign
200,9,19,4.22,17.11,40.62,8,3,0,12.5,91,4,198,begnign
436,19,12,3.36,62.67,5.45,648,8,0,8.85,274,8,320,begnign
153,87,2,3.26,213.5,3.01,419,0,2,142.33,182,32,147,begnign
23,4,4,2.77,15.25,1.02,60,0,0,61,29,3,60,begnign
173,2,1,3.86,251,2.67,221,0,0,14.76,74,2,94,begnign
73,2,5,4.35,22.6,11.3,23,0,0,28.25,32,2,44,begnign
687,2,188,2.29,5.23,42.74,719,2,0,4.47,103,2,62,begnign
1293,26,11,2.09,135.55,248.5,925,0,6,2.76,160,7,533,begnign
664,2,7,3.63,119.29,18.98,717,0,0,7.95,161,2,84,begnign
354,190,1,2.4,774,5.82,699,17,4,12.69,198,49,133,begnign
2883,412,7,2.35,516.29,516.29,2154,4,27,2.53,294,57,648,begnign
25,1,25,1.12,2.2,7.86,7,0,0,1.15,3,0,7,begnign
188,295,1,4.07,594,1.91,493,6,21,6.39,93,34,311,begnign
1071,419,4,2.43,432.25,247,1281,2,24,4.03,221,59,581,begnign
137,2,9,1.94,28.89,3.38,257,0,0,86.67,111,2,83,begnign
3226,428,14,2.61,277.64,16.2,2139,0,24,2.23,207,64,680,begnign
2474,386,11,2.3,279.45,14.78,1846,1,25,2.52,190,56,461,begnign
1839,452,6,1.49,421.83,12,2109,2,24,7.69,154,69,795,begnign
1979,735,12,2.08,250.08,14.43,2075,2,78,3.33,183,79,653,begnign
357,331,2,4.47,420,4.04,635,0,23,4.26,138,42,208,begnign
779,353,3,2.67,417,6.01,855,2,23,3.24,102,45,304,begnign
1616,363,10,3.21,216.6,10.41,1140,3,25,2.13,162,49,494,begnign
78,0,6,1.38,19.33,116,1,0,0,58,31,0,72,begnign
47,6,4,2.54,29.25,1.12,104,5,0,23.4,54,5,104,begnign
37,0,7,2.75,14.14,9.9,92,0,0,99,54,0,20,begnign
231,48,1,3.5,451,2.26,438,4,1,34.69,156,25,208,begnign
16,2,3,4.46,19.33,1.09,53,5,0,11.6,31,2,53,begnign
7,0,0,4.14,0,29,1,1,0,14.5,20,0,11,begnign
144,12,7,2.83,31.57,15.79,175,4,1,7.89,51,6,90,begnign
27,3,4,3.42,22.25,1.05,85,4,0,22.25,50,2,85,begnign
330,2,3,0,149,0,0,0,0,17.19,112,2,167,begnign
274,0,115,11.7,4.07,31.2,444,7,0,33.43,71,0,120,begnign
16,0,2,3.06,26,1.13,52,0,0,0,33,0,46,begnign
142,12,7,2.84,31.29,15.64,175,4,1,8.42,51,6,90,begnign
150,13,7,2.91,32.43,16.21,179,4,2,7.57,50,6,89,begnign
1139,0,14,1.42,93,19.73,1159,0,0,9.72,148,0,311,begnign
390,2,54,2.03,14.87,1.2,800,0,0,267.67,356,2,668,begnign
27,2,4,3.75,26.25,2.1,90,7,0,15,64,2,50,begnign
4,3,2,9.25,18.5,5.29,7,0,0,0,27,0,26,begnign
540,4,22,1.1,28.05,13.13,558,0,1,13.41,50,0,111,begnign
1496,0,59,0,26.37,311.2,5,0,0,33.11,0,0,1058,begnign
2055,18,54,1.08,42.41,127.22,2028,0,1,11.28,146,10,552,begnign
777,6,23,1.2,38.83,55.81,806,0,1,10.89,82,2,342,begnign
621,0,7,1.42,118.57,21.28,813,0,0,83,201,0,461,begnign
419,3,21,1.97,41.19,27.9,739,0,0,108.12,421,0,32,begnign
11,3,3,3.67,14.67,6.29,7,7,0,6.29,19,0,7,begnign
71,3,11,2.85,19.45,19.45,178,1,0,107,127,0,20,begnign
349,2,16,1.25,28.69,4.68,387,1,0,6.56,90,2,256,begnign
300,5,11,1.71,42.36,38.83,345,4,0,4.61,144,0,134,begnign
2156,8,31,1.59,82.81,213.92,1663,0,2,2.92,362,2,413,begnign
142,2,18,3.14,15.33,34.5,249,0,0,14.53,113,2,105,begnign
147,9,17,1.93,17,1.25,276,0,0,57.8,113,5,232,begnign
410,2,31,3.58,22.06,97.71,666,0,0,68.4,240,2,395,begnign
410,2,15,6.02,42.53,91.14,628,0,0,91.14,210,2,526,begnign
701,0,29,1.29,32.41,47,928,1,0,94,208,0,720,begnign
181,0,28,3.4,13.96,48.88,362,0,0,130.33,181,0,199,begnign
209,2,11,2.47,30.36,37.11,324,0,0,33.4,111,2,182,begnign
569,2,9,180.75,80.33,103.29,7,0,0,48.2,142,2,357,begnign
156,2,1,4.62,231,2.46,199,0,0,13.59,71,2,94,begnign
4,0,0,0,0,0,0,0,0,0,10,0,0,begnign
260,2,9,2.37,39.44,22.19,281,12,2,5.82,71,0,83,begnign
391,2,47,1.55,11.66,91.33,6,3,0,11.91,104,2,112,begnign
329,0,12,119.75,39.92,6.84,417,0,0,18.42,137,0,111,begnign
3,2,3,20,6.67,1,20,0,0,0,11,2,0,begnign
188,2,3,2.4,120,7.83,344,0,0,36,166,2,235,begnign
177,2,16,20.61,23.19,12.37,362,0,0,74.2,175,2,268,begnign
339,251,3,2.9,250.67,1.61,605,1,4,5.12,96,64,466,begnign
115,2,2,2.13,114,114,2,0,0,28.5,108,2,62,begnign
223,2,2,1.52,173,346,1,1,0,12.81,117,2,113,begnign
12,3,2,4.25,25.5,7.29,7,0,0,25.5,33,2,30,begnign
1198,9,43,1.15,33.05,177.62,1279,0,2,11.46,169,4,281,begnign
409,0,16,2.22,33.81,60.11,497,0,0,20.04,115,0,217,begnign
8,3,4,11.57,20.25,1.01,80,0,0,81,65,2,80,begnign
3208,31,96,1.68,39.68,4.17,2734,3,0,3.58,458,7,994,begnign
48,0,5,3.85,26.2,2.43,129,0,0,65.5,77,0,54,begnign
11,1,4,2.67,10,6.67,40,0,0,0,23,0,36,begnign
10,0,0,2.5,0,25,1,0,0,8.33,14,0,8,begnign
244,0,5,1.21,60.2,301,1,1,0,30.1,50,0,175,begnign
345,7,9,1.64,49.22,7.77,413,0,0,34.08,81,3,152,begnign
1638,2,31,3.41,60.29,21.73,1815,1,0,37.38,196,2,1042,begnign
84,2,1,24.67,148,1.08,138,0,0,49.33,60,2,137,begnign
511,0,1,1.16,595,14.88,571,0,0,45.77,82,0,253,begnign
416,2,1,1.8,642,7.38,632,0,0,128.4,222,2,262,begnign
389,0,2,1.18,229.5,27,426,1,0,15.83,66,0,204,begnign
763,23,11,5.27,83.91,153.83,579,0,3,2.83,125,7,435,begnign
35,4,1,2.25,81,13.5,6,0,0,0,40,3,75,begnign
40,3,13,5.35,9.46,1.41,122,0,0,123,66,2,87,begnign
951,2,102,3.14,12.01,204.17,6,0,0,27.84,169,2,295,begnign
899,2,101,2.95,11.48,193.17,6,0,0,24.66,156,2,316,begnign
111,2,11,4.17,20.45,1.24,211,4,0,16.07,96,2,182,begnign
1293,2,106,2.22,18.24,9.03,1899,0,0,60.41,531,2,798,begnign
630,10,11,1.83,70.36,77.4,539,0,0,3.42,119,2,210,begnign
171,10,34,3.76,9.29,1.05,310,5,0,52.67,94,6,301,begnign
2,0,0,5.5,0,1,11,0,0,0,8,0,0,begnign
365,2,10,3.88,45,26.47,440,0,0,45,72,2,300,begnign
64,0,20,3.69,8.3,5.19,159,0,0,166,81,0,76,begnign
36,0,20,1.59,4.45,89,1,0,0,12.71,32,0,18,begnign
2278,2,13,1.45,189.38,35.68,2352,0,0,26.47,168,2,536,begnign
693,2,10,0,91,15.42,863,0,0,19.36,204,2,247,begnign
6,0,0,4.75,0,19,1,0,0,9.5,12,0,13,begnign
430,2,14,210,45,90,7,6,0,42,177,2,525,begnign
206,8,37,3.57,10.22,1.12,374,3,0,94.5,122,4,338,begnign
211,8,39,3.93,9.87,1.14,377,4,0,48.12,121,4,337,begnign
21,3,5,5.9,23.6,1.93,117,0,0,118,88,2,66,begnign
289,2,26,10.47,22.15,82.29,565,0,0,192,258,2,239,begnign
33,71,1,10.56,169,1.29,155,0,5,18.78,61,20,131,begnign
14,2,7,4.75,8.14,1.02,56,0,0,57,33,2,56,begnign
1010,0,48,1.17,25.31,3.8,1165,1,0,28.26,155,0,530,begnign
835,2,35,1.15,28.54,999,1,1,0,37,125,2,581,begnign
72,0,20,1.61,5.8,11.6,99,0,0,10.55,23,0,48,begnign
278,0,15,377,25.13,13,346,0,0,15.71,83,0,96,begnign
158,2,11,1.55,21.45,15.73,216,0,0,21.45,64,2,77,begnign
21,41,2,11.09,61,1.4,107,5,2,15.25,50,12,87,begnign
73,2,7,1.52,17.86,125,1,1,0,6.94,41,2,45,begnign
65,2,23,1.33,5.22,120,1,1,0,40,28,2,57,begnign
96,2,25,1.37,6.76,169,1,2,0,33.8,43,2,114,begnign
137,3,12,2.41,27.08,3.28,316,7,1,36.11,165,1,175,begnign
33,1,5,2.94,19.4,1.8,87,1,0,12.12,56,0,54,begnign
778,1116,217,0,11.43,0,0,0,46,10.21,0,123,458,begnign
190,2,8,1.48,37.12,297,1,1,0,33,95,2,98,begnign
1186,2,11,220.67,120.36,69.68,1175,0,0,9.95,124,2,106,begnign
933,2,129,3.46,11.11,204.71,7,3,0,32.57,365,2,585,begnign
36,3,9,18.33,12.22,1.06,104,3,1,18.33,58,1,104,begnign
1034,2,15,1.54,98.47,42.2,1371,0,0,18.46,425,2,240,begnign
163,2,15,2.08,21.93,2.81,305,5,0,23.5,143,2,125,begnign
36,2,8,2.66,12.62,1.12,95,5,0,16.83,49,2,90,begnign
81,4,15,2.32,13.93,1.02,205,4,0,52.25,104,3,205,begnign
197,3,29,2.74,14.76,1.14,422,5,0,71.33,192,2,374,begnign
264,2,14,2.24,35.86,1.53,476,5,0,33.47,216,2,328,begnign
8,0,12,5.2,2.17,13,2,0,0,2.17,5,0,2,begnign
31,0,4,2.28,16.5,7.33,9,0,0,16.5,30,0,42,begnign
302,8,6,2.74,66.33,49.75,8,2,0,11.37,77,4,241,begnign
245,0,10,65,26,130,2,0,0,32.5,4,0,157,begnign
1203,0,11,4.94,127,1.54,1276,0,0,19.4,182,0,972,begnign
15,2,3,5.62,24.33,1.16,68,5,0,14.6,47,2,63,begnign
107,225,11,4.18,38.73,3.06,391,0,4,17.04,73,55,202,begnign
1922,390,29,4.4,99.62,8.83,1868,0,12,3.03,362,76,554,begnign
393,875,13,2.02,125.77,6.76,1358,0,122,7.4,268,85,303,begnign
0,0,0,0,0,1,1,0,0,1,0,0,0,begnign
0,0,0,0,0,1,1,0,0,1,0,0,0,begnign
37,233,4,15.96,91.75,1.78,340,0,17,17.48,84,25,206,begnign
0,0,0,0,0,1,1,0,0,1,0,0,0,begnign
0,0,0,0,0,1,1,0,0,1,0,0,0,begnign
114,180,4,7.05,102.25,1.57,381,0,5,24.06,108,48,261,begnign
584,15,89,4.89,9.17,11.33,780,5,2,24,119,7,541,begnign
239,0,66,0,4.62,0,0,0,0,20.33,0,0,138,begnign
398,2,4,15.29,133.75,1.35,521,6,0,38.21,124,2,396,begnign
12,3,9,5.55,6.78,1.09,56,5,0,12.2,31,2,56,begnign
33,69,2,8.6,86,1.45,165,0,2,86,64,17,119,begnign
3778,0,486,0,8.77,0,0,0,0,13.37,0,0,450,begnign
99,2,3,2.21,51.67,3.1,152,0,0,51.67,50,2,55,begnign
270,189,6,2.67,101.17,4.63,502,1,3,6.19,101,41,319,begnign
518,0,19,24.89,36.68,99.57,7,1,0,87.12,158,0,375,begnign
366,9,7,1.95,68,59.5,8,1,0,8.35,89,5,122,begnign
36,2,6,4.44,13.33,20,79,0,0,80,35,2,49,begnign
163,2,5,50.17,60.2,13.09,298,0,0,100.33,130,2,84,begnign
92,0,7,6.47,17.57,30.75,123,0,0,0,23,0,98,begnign
31,0,0,0,0,0,0,0,0,0,9,0,0,begnign
206,2,33,1.82,10.64,29.25,323,0,0,15.95,109,2,53,begnign
32,3,9,2.61,10.44,1.01,93,0,0,94,49,2,93,begnign
30,0,0,0,0,0,0,0,0,17.5,5,0,22,begnign
31,0,9,1.41,4.56,41,1,0,0,3.73,0,0,10,begnign
32,3,9,2.61,10.44,1.01,93,0,0,94,49,2,93,begnign
99,2,8,2.92,22.25,8.09,136,1,0,10.47,67,2,41,begnign
1440,2,11,1.25,154.82,170.3,1531,0,0,19.8,249,2,685,begnign
36,3,11,2.38,9.09,1.01,99,0,0,100,49,2,99,begnign
321,2,25,1.74,20.24,18.74,471,3,0,15.81,154,2,173,begnign
154,2,30,2.6,10.47,44.86,7,0,0,78.5,127,2,133,begnign
34,3,10,2.69,10.5,1.01,104,0,0,105,57,2,104,begnign
63,7,14,2.37,8.29,19.33,6,0,0,7.25,31,2,28,begnign
27,0,2,2.52,36.5,73,1,1,0,18.25,42,0,23,begnign
200,0,13,1.46,22.38,3.38,272,1,0,22.38,76,0,129,begnign
311,2,31,5.94,15.71,13.91,421,0,0,10.36,142,2,224,begnign
105,2,18,1.7,9.72,1.79,161,0,0,14.58,49,2,98,begnign
615,2,8,785,98.12,112.14,704,4,0,11.21,155,2,286,begnign
59,4,21,3.02,8.33,1.05,171,0,0,175,90,3,167,begnign
39,0,0,1.89,0,8.75,8,0,0,0,30,0,53,begnign
300,2,9,1.4,48.22,24.11,398,2,0,12.06,120,2,367,begnign
99,0,2,1.61,77.5,25.83,6,0,0,155,53,0,93,begnign
276,0,8,1.51,51.12,22.72,368,0,0,11.05,124,0,185,begnign
640,2,3,1.25,265.33,13.49,620,0,0,6.75,150,2,128,begnign
116,2,134,1.61,2.68,15.61,255,0,0,4.13,106,2,108,begnign
42,0,0,5.38,0,43,1,0,0,3.91,0,0,10,begnign
254,2,6,5.28,65.17,18.62,380,4,0,35.55,124,2,144,begnign
175,0,22,1.94,15.45,5.4,340,0,0,0,142,0,138,begnign
194,2,29,4.57,10.55,19.12,296,0,0,153,80,2,116,begnign
76,0,6,9.67,38.67,1.41,232,0,0,0,149,0,165,begnign
88,13,76,2.06,3.12,10.3,147,0,5,3.49,54,1,103,begnign
46,0,4,115,28.75,9.58,74,7,0,7.19,57,0,22,begnign
2,3,4,22,5.5,1.05,21,0,0,22,12,2,21,begnign
300,2,12,6.06,40.92,1.08,469,6,0,22.32,170,2,454,begnign
79,6,10,4.81,14.9,2.16,123,1,0,9.93,52,3,69,begnign
587,2,10,1.42,79.7,36.23,777,0,0,56.93,197,2,641,begnign
1375,0,81,3.37,24.65,1.25,1942,2,0,37.68,538,0,1602,begnign
76,0,6,9.67,38.67,1.41,232,0,0,0,149,0,165,begnign
643,13,18,2.25,44.17,99.38,8,0,0,20.38,118,8,254,begnign
498,2,15,1.87,46.8,4.65,697,0,0,140.4,186,2,452,begnign
873,2,16,1.29,68.69,2.48,1003,3,0,12.21,204,2,444,begnign
731,2,30,3.42,30.17,34.81,813,0,0,11.6,141,2,182,begnign
51,2,5,3.1,25.4,1.65,109,6,0,15.88,62,2,77,begnign
1097,2,22,5.88,59.59,59.59,1250,0,0,29.8,189,2,242,begnign
331,0,7,1.48,68,25.05,440,0,0,25.05,137,0,93,begnign
133,3,7,1.58,29.86,11,197,9,1,17.42,56,1,154,begnign
51,0,3,1.86,31.67,10.56,90,0,0,31.67,40,0,32,begnign
21,0,2,2.52,26.5,8.83,6,0,0,10.6,29,0,11,begnign
2132,2,30,430,86,21.68,2273,4,0,10.49,411,2,608,begnign
263,3,9,1.64,42.44,25.47,317,0,1,6.16,105,1,154,begnign
303,7,14,1.7,31,31,362,0,0,6.89,108,1,180,begnign
73,0,3,1.41,35.67,107,1,0,0,53.5,30,0,56,begnign
105,0,5,1.36,30,150,1,0,0,25,39,0,83,begnign
105,0,5,1.36,30,150,1,0,0,25,39,0,83,begnign
103,2,3,1.37,49.33,148,1,1,0,49.33,38,2,113,begnign
27,0,0,0,0,34,1,0,0,1.79,6,0,8,begnign
144,0,1,1.09,158,158,1,1,0,15.8,11,0,42,begnign
260,2,8,1.27,42.88,343,1,1,0,38.11,71,2,238,begnign
52,0,7,1.25,10.57,74,1,0,0,14.8,14,0,34,begnign
94,0,13,154,11.85,25.67,140,0,0,17.11,46,0,73,begnign
380,2,6,1.23,79.33,476,1,0,0,29.75,87,2,282,begnign
131,0,5,1.38,37.6,188,1,1,0,47,50,0,71,begnign
87,0,0,1.17,0,102,1,1,0,7.85,13,0,16,begnign
277,2,7,1.46,56.43,49.38,379,0,0,39.5,108,2,122,begnign
1950,0,37,18.38,61.59,73.52,2117,0,0,18.09,291,0,864,begnign
776,2,21,225,53.57,10.92,1109,0,0,70.31,325,2,488,begnign
53,2,9,3.02,18.78,1.13,165,4,0,42.25,100,2,150,begnign
27,69,1,73.5,147,1.12,134,0,4,18.38,47,20,131,begnign
43,72,8,2.98,21.25,1.72,151,1,4,21.25,44,21,99,begnign
30,173,4,6.35,77.75,2.59,273,17,4,11.52,84,39,120,begnign
194,104,31,1.71,13.1,4.1,379,1,15,23.88,68,42,148,begnign
1025,256,37,1.22,39.3,13.46,1392,1,13,35.46,61,79,627,begnign
340,92,23,1.29,22,5.11,231,1,25,2.06,45,20,99,begnign
47,91,5,2.35,40.4,2.04,182,1,6,20.2,44,21,99,begnign
45,228,3,7.67,125.33,1.98,353,4,6,31.33,93,43,190,begnign
14,154,1,14.81,237,2.04,215,2,5,29.62,63,36,116,begnign
90,208,1,3.64,389,3.64,349,1,4,19.45,86,41,107,begnign
67,69,22,2.33,9.32,1.99,111,1,4,11.39,44,18,103,begnign
11,214,1,34.56,311,2.14,288,2,6,34.56,82,39,145,begnign
37,69,23,2.84,7.65,1.71,142,1,4,12.57,44,18,103,begnign
488,86,24,1.21,27.38,6.64,625,1,9,32.85,44,29,427,begnign
61,70,19,2.37,10.47,2.01,187,1,4,39.8,44,19,99,begnign
31,71,24,2.95,7.25,1.76,156,1,4,34.8,44,20,99,begnign
19,71,19,3.7,8.37,1.61,121,1,4,26.5,44,20,99,begnign
47,2,15,0,9,0,0,0,0,33.75,71,2,37,begnign
91,2,13,2.81,18.38,1.14,230,3,0,59.75,129,2,209,begnign
929,2,11,156.5,113.82,5.03,1229,0,0,113.82,309,2,721,begnign
10,74,0,33.25,0,1.45,132,0,1,133,48,11,92,begnign
1818,4,27,171.08,76.04,34.22,1840,0,0,10.86,203,3,602,begnign
19,0,14,0,3.07,8.6,43,0,0,0,9,0,33,begnign
2656,615,14,1.5,249.07,16.68,3088,0,40,9.42,174,107,970,begnign
89,2,2,143,71.5,71.5,2,0,0,23.83,49,2,67,begnign
357,0,8,4.78,49,196,2,0,0,6.32,26,0,44,begnign
178,0,62,2.08,5.18,16.89,320,0,0,321,80,0,267,begnign
90,2,1,21.71,152,1.24,147,5,0,30.4,53,2,123,begnign
93,2,15,0,9.13,22.83,122,0,0,11.42,26,2,36,begnign
39,0,3,0,37.67,10.27,113,0,0,0,70,0,62,begnign
6,0,0,9,0,9,1,0,0,2.25,2,0,3,begnign
23,0,16,5,2.5,40,1,0,0,20,0,0,12,begnign
229,0,28,1.33,9.21,258,1,0,0,1.65,0,0,20,begnign
53,0,19,1.92,3.84,73,1,0,0,3.84,0,0,17,begnign
301,0,28,1.04,12.25,343,1,1,0,57.17,12,0,255,begnign
37,0,19,1.68,3.26,20.67,62,0,0,0,5,0,32,begnign
65,0,4,1.59,27.5,110,1,1,0,15.71,39,0,53,begnign
22,0,7,4.25,12.14,10.62,8,0,0,0,55,0,60,begnign
257,2,17,1.59,25.82,439,1,0,0,14.16,162,2,154,begnign
13,0,3,1.25,6.67,20,1,1,0,3.33,2,0,9,begnign
448,2,6,2.31,92.67,61.78,529,1,0,34.75,98,2,380,begnign
213,0,8,1.36,37.62,301,1,1,0,60.2,78,0,186,begnign
4,0,3,3.75,5,1.5,15,0,0,0,7,0,10,begnign
314,2,7,1.24,57,399,1,2,0,30.69,73,2,108,begnign
36,2,5,1.79,15.4,77,1,1,0,38.5,32,2,40,begnign
44,16,13,2.77,10.23,4.43,125,0,0,33.25,59,5,69,begnign
14,0,1,1.53,23,23,1,0,0,7.67,7,0,7,begnign
102,0,0,0,0,10.42,125,0,0,0,22,0,85,begnign
25,0,2,1.72,21.5,14.33,43,0,0,0,15,0,21,begnign
65,0,2,1.75,58.5,117,1,0,0,39,49,0,71,begnign
669,2,3,1.38,234.33,351.5,641,0,0,14.06,28,2,213,begnign
37,2,4,2.82,15.5,2.82,38,1,0,6.89,17,2,22,begnign
52,0,4,1.34,18.75,75,1,2,0,10.71,16,0,29,begnign
1475,308,6,1.6,351.67,11.22,1661,12,8,5.08,287,70,709,begnign
97,188,3,5.62,138.67,2.81,353,12,3,13.42,105,45,148,begnign
152,2,8,1.7,34.5,276,1,2,0,30.67,111,2,107,begnign
79,2,12,4.02,14.08,1.25,162,0,0,84.5,75,2,135,begnign
914,2,17,3.88,65,15.14,1069,0,0,36.83,171,2,126,begnign
505,2,34,2.14,20.62,7.88,655,8,0,16.69,151,2,185,begnign
8,0,14,4.67,2,14,2,0,0,2,5,0,2,begnign
109,2,41,0,4.54,12.4,176,0,0,23.25,11,2,58,begnign
371,2,23,31.71,23.43,67.38,529,1,0,53.9,141,2,226,begnign
92,2,17,4.16,12.47,1.15,206,1,0,53,99,2,184,begnign
209,0,1,0,226,56.5,4,0,0,20.55,15,0,75,begnign
44,0,4,4.38,26.25,1.81,104,0,0,105,56,0,58,begnign
106,0,5,1.56,34.6,173,1,1,0,24.71,60,0,67,begnign
34,0,10,1.93,8.5,85,1,1,0,21.25,39,0,41,begnign
544,2,12,4.47,54,28.17,593,0,0,14.73,89,2,61,begnign
27,2,3,2,18.67,8,7,0,0,7,22,1,10,begnign
652,2,8,1.76,112.38,74.92,797,8,0,13.22,228,2,273,begnign
1113,0,8,9.98,164.75,188.29,7,1,0,5.91,195,0,114,begnign
338,2,13,3.62,38.46,29.41,459,1,0,18.52,145,2,255,begnign
1754,2,100,1.45,21.88,243.11,1981,4,0,10.67,327,2,622,begnign
973,0,4,1.14,271.75,83.62,963,0,0,9.62,109,0,146,begnign
1435,2,19,1.28,91.74,102.53,1633,7,0,16.92,279,2,867,begnign
120,2,3,1.74,68,29.14,7,0,0,25.5,78,2,122,begnign
72,0,1,69.5,139,19.86,7,0,0,23.17,65,0,87,begnign
20,0,13,3.31,4.08,8.83,6,0,0,3.31,19,0,15,begnign
413,2,37,1.61,15.81,9.59,562,6,0,34.41,126,2,164,begnign
807,2,10,3.02,103.8,148.29,995,0,0,29.66,218,2,832,begnign
146,0,3,1.66,79.33,29.75,8,0,0,79.33,88,0,91,begnign
356,0,8,1.22,55.38,443,1,0,0,29.53,78,0,350,begnign
702,209,5,2.77,244,2.69,919,1,5,4.11,240,49,487,begnign
716,357,4,1.89,315.75,4.15,1120,0,23,9.36,154,60,587,begnign
1008,2,29,78.35,45.93,38.06,1209,0,0,12.69,292,2,175,begnign
164,2,7,2.33,47.57,41.62,317,1,0,41.62,158,2,126,begnign
182,6,61,1.68,4.95,43.14,7,0,0,33.56,49,4,251,begnign
646,2,13,65.71,70.77,27.06,787,0,0,10,258,2,138,begnign
167,0,3,3.11,100.67,43.14,7,0,0,100.67,131,0,239,begnign
1,0,0,8,0,1,8,0,0,0,6,0,0,begnign
1179,2,32,1.86,47.38,7.36,1494,1,0,101.07,301,2,319,begnign
964,2,23,4.32,52.91,38.03,1193,0,0,55.32,227,2,330,begnign
212,0,3,1.48,99,11.88,280,0,0,19.8,81,0,86,begnign
402,2,4,1.3,130.25,11.58,458,0,0,9.83,112,2,77,begnign
1035,2,8,1.55,163.75,218.33,1263,0,0,27.87,264,2,492,begnign
687,2,17,1.68,57.12,24.9,903,0,0,17.34,264,2,193,begnign
251,2,14,1.66,27,6,367,0,0,75.6,110,2,178,begnign
175,3,35,1.74,8.37,17.24,283,0,0,36.62,79,2,99,begnign
389,2,93,23,6.43,74.75,8,0,0,54.36,113,2,339,begnign
54,2,25,4.32,8.64,2.57,214,0,0,108,134,2,130,begnign
